Tanker Type,Tile,"NW Coor (Long, Lat)","NE Coor (Long, Lat)","SE Coor (Long, Lat)","SW Coor (Long, Lat)",Capture Date,County,State
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.0144280460255, 29.737772596305977)","(-95.01389177689882, 29.737772596305977)","(-95.01389177689882, 29.737320631978495)","(-95.0144280460255, 29.737320631978495)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01260627908042, 29.7378652794966)","(-95.01220261300641, 29.7378652794966)","(-95.01220261300641, 29.737530382970995)","(-95.01260627908042, 29.737530382970995)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01329804279483, 29.732750038900804)","(-95.01283783442092, 29.732750038900804)","(-95.01283783442092, 29.732378110855755)","(-95.01329804279483, 29.732378110855755)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01144007721426, 29.74252218818442)","(-95.0111184148333, 29.74252218818442)","(-95.0111184148333, 29.74225641475301)","(-95.01144007721426, 29.74225641475301)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.00993462321749, 29.741684357912906)","(-95.00975165929417, 29.741684357912906)","(-95.00975165929417, 29.741530152470247)","(-95.00993462321749, 29.741530152470247)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.00971165748517, 29.742012541523295)","(-95.0095097659555, 29.742012541523295)","(-95.0095097659555, 29.741842383457897)","(-95.00971165748517, 29.741842383457897)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.0174754271586, 29.73476510877618)","(-95.0170467395417, 29.73476510877618)","(-95.0170467395417, 29.73441978200146)","(-95.0174754271586, 29.73441978200146)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01696854016289, 29.73547114778383)","(-95.0165522524756, 29.73547114778383)","(-95.0165522524756, 29.735125630458786)","(-95.01696854016289, 29.735125630458786)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.0138023413812, 29.73377630027825)","(-95.01337997876185, 29.73377630027825)","(-95.01337997876185, 29.733436278044262)","(-95.0138023413812, 29.733436278044262)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.0144732744483, 29.73413960335153)","(-95.01405700060617, 29.73413960335153)","(-95.01405700060617, 29.733794077448614)","(-95.0144732744483, 29.733794077448614)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01235037435825, 29.734058227100927)","(-95.0119087649663, 29.734058227100927)","(-95.0119087649663, 29.733686013106617)","(-95.01235037435825, 29.733686013106617)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01327834375998, 29.7345583721121)","(-95.01283042006801, 29.7345583721121)","(-95.01283042006801, 29.734180844199333)","(-95.01327834375998, 29.734180844199333)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01394906418969, 29.73491085439682)","(-95.01349515201923, 29.73491085439682)","(-95.01349515201923, 29.73454424657683)","(-95.01394906418969, 29.73454424657683)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.0121294973708, 29.74753521694863)","(-95.01202234227824, 29.74753521694863)","(-95.01202234227824, 29.747450234549177)","(-95.0121294973708, 29.747450234549177)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01208738405997, 29.747600816705646)","(-95.01197391933172, 29.747600816705646)","(-95.01197391933172, 29.7475105169742)","(-95.01208738405997, 29.7475105169742)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01984823092252, 29.738339553890473)","(-95.01943202992851, 29.738339553890473)","(-95.01943202992851, 29.73799945839459)","(-95.01984823092252, 29.73799945839459)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.02050611699822, 29.73743090788788)","(-95.02006500605019, 29.73743090788788)","(-95.02006500605019, 29.737085781429634)","(-95.02050611699822, 29.737085781429634)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.00376550141765, 29.745572648185966)","(-95.00356382713862, 29.745572648185966)","(-95.00356382713862, 29.74541330429493)","(-95.00376550141765, 29.74541330429493)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.00392243202077, 29.745353739847683)","(-95.0037207579675, 29.745353739847683)","(-95.0037207579675, 29.74519439618225)","(-95.00392243202077, 29.74519439618225)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.00439722802166, 29.74583374206156)","(-95.00399376946554, 29.74583374206156)","(-95.00399376946554, 29.745509644368944)","(-95.00439722802166, 29.745509644368944)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.00508083136847, 29.74620772537855)","(-95.00467747686679, 29.74620772537855)","(-95.00467747686679, 29.745889041608894)","(-95.00508083136847, 29.745889041608894)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.00467686689753, 29.74461151673941)","(-95.00459484941905, 29.74461151673941)","(-95.00459484941905, 29.744542386906744)","(-95.00467686689753, 29.744542386906744)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.00475214466125, 29.74465368224848)","(-95.00467034247727, 29.74465368224848)","(-95.00467034247727, 29.744595375764465)","(-95.00475214466125, 29.744595375764465)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.00469773247043, 29.744724879444615)","(-95.00463474969553, 29.744724879444615)","(-95.00463474969553, 29.74467711431873)","(-95.00469773247043, 29.74467711431873)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01022930736418, 29.72380523094219)","(-95.00973739725345, 29.72380523094219)","(-95.00973739725345, 29.723395878510782)","(-95.01022930736418, 29.723395878510782)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.00671839778452, 29.745268051043354)","(-95.00624553402314, 29.745268051043354)","(-95.00624553402314, 29.744885467097582)","(-95.00671839778452, 29.744885467097582)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.00740114231834, 29.745598729055132)","(-95.00692795104618, 29.745598729055132)","(-95.00692795104618, 29.745199912839865)","(-95.00740114231834, 29.745199912839865)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.00619811954702, 29.745930948695662)","(-95.00578203680467, 29.745930948695662)","(-95.00578203680467, 29.74559622155518)","(-95.00619811954702, 29.74559622155518)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.0068691111639, 29.746294287232384)","(-95.00645291695726, 29.746294287232384)","(-95.00645291695726, 29.745954150752784)","(-95.0068691111639, 29.745954150752784)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.00638485229204, 29.74689709318458)","(-95.00602544014147, 29.74689709318458)","(-95.00602544014147, 29.74660481368348)","(-95.00638485229204, 29.74660481368348)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.00807310651732, 29.746010766131427)","(-95.00770085882674, 29.746010766131427)","(-95.00770085882674, 29.74569703294609)","(-95.00807310651732, 29.74569703294609)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.00823645392691, 29.74704763495344)","(-95.0077694538429, 29.74704763495344)","(-95.0077694538429, 29.74664872815883)","(-95.00823645392691, 29.74664872815883)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.02426741364341, 29.737552053314463)","(-95.02354203686787, 29.737552053314463)","(-95.02354203686787, 29.736951451464318)","(-95.02426741364341, 29.736951451464318)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.0232816104347, 29.736646878581652)","(-95.02251828123838, 29.736646878581652)","(-95.02251828123838, 29.73600895819305)","(-95.0232816104347, 29.73600895819305)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.02263006437546, 29.737560853881828)","(-95.02184225427193, 29.737560853881828)","(-95.02184225427193, 29.736939543757085)","(-95.02263006437546, 29.736939543757085)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.02196632218272, 29.738485839129066)","(-95.02117818270865, 29.738485839129066)","(-95.02117818270865, 29.7378482904805)","(-95.02196632218272, 29.7378482904805)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.00705873033677, 29.74335741465556)","(-95.00680636777739, 29.74335741465556)","(-95.00680636777739, 29.743144711893)","(-95.00705873033677, 29.743144711893)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.04083757624129, 29.70029802316415)","(-95.04066106402848, 29.70029802316415)","(-95.04066106402848, 29.70015458585017)","(-95.04083757624129, 29.70015458585017)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01105254385435, 29.73957784618626)","(-95.01063604150181, 29.73957784618626)","(-95.01063604150181, 29.739221487015936)","(-95.01105254385435, 29.739221487015936)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.0044725580085, 29.74774890156579)","(-95.00411304022434, 29.74774890156579)","(-95.00411304022434, 29.747451205136304)","(-95.0044725580085, 29.747451205136304)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01920805711408, 29.75220184703276)","(-95.01891811120356, 29.75220184703276)","(-95.01891811120356, 29.751973503067095)","(-95.01920805711408, 29.751973503067095)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01952150922297, 29.752364872398992)","(-95.01923787241068, 29.752364872398992)","(-95.01923787241068, 29.75214184610228)","(-95.01952150922297, 29.75214184610228)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01719845429928, 29.728673991009725)","(-95.01697166939294, 29.728673991009725)","(-95.01697166939294, 29.72849880978137)","(-95.01719845429928, 29.72849880978137)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.0160605018644, 29.727906407515576)","(-95.01584612116507, 29.727906407515576)","(-95.01584612116507, 29.727731035250965)","(-95.0160605018644, 29.727731035250965)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.0157296904126, 29.728111737919665)","(-95.01550280102889, 29.728111737919665)","(-95.01550280102889, 29.72793114235365)","(-95.0157296904126, 29.72793114235365)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.02189082256203, 29.735650446316363)","(-95.0213297308866, 29.735650446316363)","(-95.0213297308866, 29.73519889205885)","(-95.02189082256203, 29.73519889205885)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.0037535677857, 29.741853903658566)","(-95.00353917612334, 29.741853903658566)","(-95.00353917612334, 29.741678512173934)","(-95.0037535677857, 29.741678512173934)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.00496785399159, 29.744271483604656)","(-95.0048921456405, 29.744271483604656)","(-95.0048921456405, 29.744207671613676)","(-95.00496785399159, 29.744207671613676)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.00493183074373, 29.744331575633804)","(-95.00484371970829, 29.744331575633804)","(-95.00484371970829, 29.744267951580998)","(-95.00493183074373, 29.744267951580998)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.00768355194924, 29.747629834441454)","(-95.00739332072723, 29.747629834441454)","(-95.00739332072723, 29.74738522838186)","(-95.00768355194924, 29.74738522838186)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.00731377951718, 29.747440568121224)","(-95.00704889486303, 29.747440568121224)","(-95.00704889486303, 29.747222643012194)","(-95.00731377951718, 29.747222643012194)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.0159322828644, 29.738550849088394)","(-95.01544060001355, 29.738550849088394)","(-95.01544060001355, 29.7381577580287)","(-95.0159322828644, 29.7381577580287)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01763101156303, 29.74129654540639)","(-95.01734110178596, 29.74129654540639)","(-95.01734110178596, 29.741068196068138)","(-95.01763101156303, 29.741068196068138)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01727353995207, 29.74110170581154)","(-95.01697732211618, 29.74110170581154)","(-95.01697732211618, 29.740868038545415)","(-95.01727353995207, 29.740868038545415)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01555215688548, 29.740943890568804)","(-95.01516141192751, 29.740943890568804)","(-95.01516141192751, 29.740635873400862)","(-95.01555215688548, 29.740635873400862)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01718972636212, 29.740323473978783)","(-95.01670379758366, 29.740323473978783)","(-95.01670379758366, 29.739908647356188)","(-95.01718972636212, 29.739908647356188)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01638058662579, 29.73987568079034)","(-95.0159076065991, 29.73987568079034)","(-95.0159076065991, 29.739487720023565)","(-95.01638058662579, 29.739487720023565)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.0177022932175, 29.73959028092356)","(-95.01720439758094, 29.73959028092356)","(-95.01720439758094, 29.739197291607336)","(-95.0177022932175, 29.739197291607336)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01536498109004, 29.739339002046073)","(-95.01489168275353, 29.739339002046073)","(-95.01489168275353, 29.738934802457806)","(-95.01536498109004, 29.738934802457806)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.02074641449622, 29.73549470455622)","(-95.02019142077947, 29.73549470455622)","(-95.02019142077947, 29.735037638875827)","(-95.02074641449622, 29.735037638875827)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01414241986394, 29.741171063886583)","(-95.01373253397858, 29.741171063886583)","(-95.01373253397858, 29.74083626745021)","(-95.01414241986394, 29.74083626745021)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01330217195057, 29.74071831199194)","(-95.01296136721417, 29.74071831199194)","(-95.01296136721417, 29.7404257679046)","(-95.01330217195057, 29.7404257679046)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01286747856197, 29.741314972555003)","(-95.01252068798442, 29.741314972555003)","(-95.01252068798442, 29.74103334498747)","(-95.01286747856197, 29.74103334498747)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01253089962364, 29.7403023981792)","(-95.01212091442355, 29.7403023981792)","(-95.01212091442355, 29.739962184662886)","(-95.01253089962364, 29.739962184662886)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01302543892645, 29.73959656277358)","(-95.012659618774, 29.73959656277358)","(-95.012659618774, 29.73929357178234)","(-95.01302543892645, 29.73929357178234)",20201118,Harris,48
external_floating_roof_tank,m_2909524_ne_15_060_20201118,"(-95.01380932592404, 29.740023108372714)","(-95.01344350192231, 29.740023108372714)","(-95.01344350192231, 29.739720119751077)","(-95.01380932592404, 29.739720119751077)",20201118,Harris,48
